"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AU1","AU2","AW1","AW2","AX1","AX2","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MW1","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72484653123","2024-01-02T08:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","350,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0083,5","-0017,5","10225,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10210,5,09423,5","3,9,005,9,+999,9",,,,,,,,,,"MET09701/02/24 00:53:02 METAR KVGT 020853Z 35005KT 10SM CLR 08/M02 A3015 RMK AO2 SLP225 T00831017 53005",
"72484653123","2024-01-02T09:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","330,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0094,5","-0033,5","10226,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10213,5,09426,5",,,,,,,,,,,"MET09101/02/24 01:53:02 METAR KVGT 020953Z 33007KT 10SM CLR 09/M03 A3016 RMK AO2 SLP226 T00941033",
"72484653123","2024-01-02T10:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","330,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0067,5","-0039,5","10228,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10213,5,09426,5",,,,,,,,,,,"MET09101/02/24 02:53:02 METAR KVGT 021053Z 33005KT 10SM CLR 07/M04 A3016 RMK AO2 SLP228 T00671039",
"72484653123","2024-01-02T11:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","240,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0078,5","-0039,5","10229,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0117,1","060,N,+0067,1",,,,,,,,,"10213,5,09426,5","1,9,004,9,+999,9",,,,,,,,,,"MET10901/02/24 03:53:02 METAR KVGT 021153Z 24004KT 10SM CLR 08/M04 A3016 RMK AO2 SLP229 T00781039 10117 20067 51004",
"72484653123","2024-01-02T12:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","290,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0061,5","-0033,5","10236,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10217,5,09429,5",,,,,,,,,,,"MET09101/02/24 04:53:02 METAR KVGT 021253Z 29008KT 10SM CLR 06/M03 A3017 RMK AO2 SLP236 T00611033",
"72484653123","2024-01-02T13:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","270,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0072,5","-0039,5","10243,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10224,5,09436,5",,,,,,,,,,,"MET09601/02/24 05:53:02 METAR KVGT 021353Z 27007KT 10SM CLR 07/M04 A3019 RMK AO2 SLP243 T00721039 (CM)",
"72484653123","2024-01-02T14:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","280,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0067,5","-0033,5","10251,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10230,5,09442,5","3,9,016,9,+999,9",,,,,,,,,,"MET10201/02/24 06:53:02 METAR KVGT 021453Z 28007KT 10SM CLR 07/M03 A3021 RMK AO2 SLP251 T00671033 53016 (DY)",
"72484653123","2024-01-02T15:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","310,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0078,5","-0033,5","10255,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10234,5,09445,5",,,,,,,,,,,"MET09601/02/24 07:53:02 METAR KVGT 021553Z 31004KT 10SM CLR 08/M03 A3022 RMK AO2 SLP255 T00781033 (DY)",
"72484653123","2024-01-02T16:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","150,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0089,5","-0028,5","10260,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10240,5,09451,5",,,,,,,,,,,"MET09601/02/24 08:53:02 METAR KVGT 021653Z 15003KT 10SM CLR 09/M03 A3024 RMK AO2 SLP260 T00891028 (HE)",
"72484653123","2024-01-02T17:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0111,5","-0028,5","10259,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0111,1","060,N,+0056,1",,,,,,,,,"10244,5,09455,5","1,9,011,9,+999,9",,,,,,,,,,"MET11401/02/24 09:53:02 METAR KVGT 021753Z 00000KT 10SM CLR 11/M03 A3025 RMK AO2 SLP259 T01111028 10111 20056 51011 (DY)",
"72484653123","2024-01-02T18:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","-0033,5","10252,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10237,5,09448,5",,,,,,,,,,,"MET09601/02/24 10:53:02 METAR KVGT 021853Z 00000KT 10SM CLR 12/M03 A3023 RMK AO2 SLP252 T01221033 (CM)",
"72484653123","2024-01-02T19:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","140,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0144,5","-0044,5","10238,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10224,5,09436,5",,,,,,,,,,,"MET09601/02/24 11:53:02 METAR KVGT 021953Z 14005KT 10SM CLR 14/M04 A3019 RMK AO2 SLP238 T01441044 (DY)",
"72484653123","2024-01-02T20:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","120,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0144,5","-0056,5","10230,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10213,5,09426,5","8,9,026,9,+999,9",,,,,,,,,,"MET10201/02/24 12:53:02 METAR KVGT 022053Z 12005KT 10SM CLR 14/M06 A3016 RMK AO2 SLP230 T01441056 58026 (CM)",
"72484653123","2024-01-02T21:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","130,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0150,5","-0056,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10210,5,09423,5",,,,,,,,,,,"MET09601/02/24 13:53:02 METAR KVGT 022153Z 13005KT 10SM CLR 15/M06 A3015 RMK AO2 SLP223 T01501056 (CM)",
"72484653123","2024-01-02T22:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","070,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0156,5","-0044,5","10225,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10210,5,09423,5",,,,,,,,,,,"MET09601/02/24 14:53:02 METAR KVGT 022253Z 07003KT 10SM CLR 16/M04 A3015 RMK AO2 SLP225 T01561044 (CT)",
"72484653123","2024-01-02T23:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","090,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0150,5","-0044,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0161,1","060,N,+0111,1",,,,,,,,,"10207,5,09420,5","6,9,006,9,+999,9",,,,,,,,,,"MET11401/02/24 15:53:02 METAR KVGT 022353Z 09003KT 10SM CLR 15/M04 A3014 RMK AO2 SLP223 T01501044 10161 20111 56006 (XO)",
"72484653123","2024-01-03T00:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0144,5","-0044,5","10222,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,09417,5",,,,,,,,,,,"MET09101/02/24 16:53:01 METAR KVGT 030053Z 00000KT 10SM CLR 14/M04 A3013 RMK AO2 SLP222 T01441044",
"72484653123","2024-01-03T01:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","-0039,5","10222,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,09420,5",,,,,,,,,,,"MET09101/02/24 17:53:01 METAR KVGT 030153Z 00000KT 10SM CLR 14/M04 A3014 RMK AO2 SLP222 T01391039",
"72484653123","2024-01-03T02:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0133,5","-0033,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,09417,5","6,9,002,9,+999,9",,,,,,,,,,"MET09701/02/24 18:53:01 METAR KVGT 030253Z 00000KT 10SM CLR 13/M03 A3013 RMK AO2 SLP223 T01331033 56002",
"72484653123","2024-01-03T03:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0111,5","-0028,5","10219,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,09413,5",,,,,,,,,,,"MET09101/02/24 19:53:01 METAR KVGT 030353Z 00000KT 10SM CLR 11/M03 A3012 RMK AO2 SLP219 T01111028",
"72484653123","2024-01-03T04:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","-0028,5","10221,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,09413,5",,,,,,,,,,,"MET09101/02/24 20:53:02 METAR KVGT 030453Z 00000KT 10SM CLR 09/M03 A3012 RMK AO2 SLP221 T00891028",
"72484653123","2024-01-03T05:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0083,5","-0022,5","10214,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0150,1","060,N,+0078,1",,,,,,,,,"10196,5,09410,5","6,9,008,9,+999,9",,,,,,,,,,"MET10901/02/24 21:53:02 METAR KVGT 030553Z 00000KT 10SM CLR 08/M02 A3011 RMK AO2 SLP214 T00831022 10150 20078 56008",
"72484653123","2024-01-03T06:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0078,5","-0028,5","10214,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10196,5,09410,5",,,,,,,,,,,"MET09101/02/24 22:53:02 METAR KVGT 030653Z 00000KT 10SM CLR 08/M03 A3011 RMK AO2 SLP214 T00781028",
"72484653123","2024-01-03T07:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","070,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0067,5","-0028,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0161,1","240,N,+0056,1",,,,,,,,,"10190,5,09404,5",,,,,,,,,,,"MET10101/02/24 23:53:02 METAR KVGT 030753Z 07004KT 10SM CLR 07/M03 A3009 RMK AO2 SLP205 T00671028 401610056",
"72484653123","2024-01-03T07:59:00","6","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","SOD  ","KVGT ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0161,5","240,N,+0056,5",,,,,,,,,,,"09426,4,10203,4",,,,,,"1,24,00805,320,9999,5","2,24,00626,320,9999,5","3,24,00161,999,9999,5","SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6124 HR MIN TEMP (F): 42AVERAGE STATION PRESSURE:27.835 MINIMUM SEA LEVEL PRESSURE:30.13 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.6 24 HR AVG TEMP (F): 52DEPART FROM NORMAL:  5  HEATING DEGREE DAYS: 13 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):61  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72484653123","2024-01-03T08:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0067,5","-0028,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10179,5,09394,5","8,9,015,9,+999,9",,,,,,,,,,"MET09701/03/24 00:53:02 METAR KVGT 030853Z 00000KT 10SM CLR 07/M03 A3006 RMK AO2 SLP197 T00671028 58015",
"72484653123","2024-01-03T09:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","340,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0061,5","-0028,5","10195,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10179,5,09394,5",,,,,,,,,,,"MET09101/03/24 01:53:02 METAR KVGT 030953Z 34003KT 10SM CLR 06/M03 A3006 RMK AO2 SLP195 T00611028",
"72484653123","2024-01-03T10:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0067,5","-0022,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10166,5,09382,5",,,,,,,,,,,"MET09101/03/24 02:53:02 METAR KVGT 031053Z 00000KT 10SM CLR 07/M02 A3002 RMK AO2 SLP183 T00671022",
"72484653123","2024-01-03T11:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","050,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0078,5","-0022,5","10175,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0083,1","060,N,+0061,1",,,,,,,,,"10159,5,09375,5","8,9,019,9,+999,9",,,,,,,,,,"MET10901/03/24 03:53:02 METAR KVGT 031153Z 05005KT 10SM CLR 08/M02 A3000 RMK AO2 SLP175 T00781022 10083 20061 58019",
"72484653123","2024-01-03T12:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","050,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0078,5","-0022,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10152,5,09369,5",,,,,,,,,,,"MET09101/03/24 04:53:02 METAR KVGT 031253Z 05005KT 10SM CLR 08/M02 A2998 RMK AO2 SLP169 T00781022",
"72484653123","2024-01-03T13:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","050,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0083,5","-0017,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10149,5,09366,5",,,,,,,,,,,"MET09601/03/24 05:53:02 METAR KVGT 031353Z 05006KT 10SM CLR 08/M02 A2997 RMK AO2 SLP165 T00831017 (DY)",
"72484653123","2024-01-03T14:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","300,5,N,0026,5","03353,5,M,N","016093,5,N,5","+0078,5","-0017,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9","04,5,+02591,5,99,9","07,5,+03353,5,99,9","1,99,1,+02134,5,9","2,99,1,+02591,5,9","3,99,1,+03353,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9",,,,,,,,,,,"10146,5,09363,5","6,9,014,9,+999,9",,,,,,,,,,"MET11901/03/24 06:53:02 METAR KVGT 031453Z 30005KT 10SM FEW070 SCT085 BKN110 08/M02 A2996 RMK AO2 SLP162 T00781017 56014 (DY)",
"72484653123","2024-01-03T15:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","040,5,N,0021,5","02286,5,M,N","016093,5,N,5","+0083,5","+0011,5","10165,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01524,5,99,9","07,5,+02286,5,99,9","08,5,+02743,5,99,9","2,99,1,+01524,5,9","3,99,1,+02286,5,9","4,99,1,+02743,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9",,,,,,,,,,,"10149,5,09366,5",,,,,,,,,,,"MET12701/03/24 07:53:02 METAR KVGT 031553Z 04004KT 10SM SCT050 BKN075 OVC090 08/01 A2997 RMK AO2 RAB17E53 SLP165 P0000 T00830011 (HE)",
"72484653123","2024-01-03T16:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","070,5,N,0026,5","02134,5,M,N","016093,5,N,5","+0089,5","+0022,5","10172,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01676,5,99,9","07,5,+02134,5,99,9","08,5,+02591,5,99,9","1,99,1,+01676,5,9","3,99,1,+02134,5,9","4,99,1,+02591,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01676,1,99,9,99,9",,,,,,,,,,,"10152,5,09369,5",,,,,,,,,,,"MET11201/03/24 08:53:02 METAR KVGT 031653Z 07005KT 10SM FEW055 BKN070 OVC085 09/02 A2998 RMK AO2 SLP172 T00890022 (DY)",
"72484653123","2024-01-03T17:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","110,5,N,0015,5","01829,5,M,N","016093,5,N,5","+0094,5","+0033,5","10176,5","01,0005,9,6","06,0003,9,2",,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"08,5,+01829,5,99,9",,,"4,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","060,M,+0094,1","060,N,+0061,1",,,,,,,,,"10156,5,09372,5","3,9,010,9,+999,9",,,,"61,5",,,,,,"MET14001/03/24 09:53:02 METAR KVGT 031753Z 11003KT 10SM -RA OVC060 09/03 A2999 RMK AO2 RAB1657 SLP176 P0001 60001 T00940033 10094 20061 53010 (SA)","Q01  00028PRCP06"
"72484653123","2024-01-03T18:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","150,5,N,0031,5","02896,5,M,N","016093,5,N,5","+0094,5","+0044,5","10159,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02134,5,99,9","08,5,+02896,5,99,9",,"2,99,1,+02134,5,9","4,99,1,+02896,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9",,,,,,,,,,,"10139,5,09356,5",,,,,,,,,,,"MET11701/03/24 10:53:02 METAR KVGT 031853Z 15006KT 10SM SCT070 OVC095 09/04 A2994 RMK AO2 RAE20 SLP159 P0001 T00940044 (DY)",
"72484653123","2024-01-03T19:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","160,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0089,5","+0033,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10125,5,09344,5",,,,,,,,,,,"MET09501/03/24 11:53:02 METAR KVGT 031953Z 16015KT 10SM CLR 09/03 A2990 RMK AO2 SLP146 T00890033 (CT)",
"72484653123","2024-01-03T20:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","150,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0094,5","+0039,5","10133,5","01,0000,9,5","03,0003,9,1",,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10112,5,09331,5","6,9,041,9,+999,9",,,,,,,,,,"MET10701/03/24 12:53:02 METAR KVGT 032053Z 15016KT 10SM CLR 09/04 A2986 RMK AO2 SLP133 60001 T00940039 56041 (PS)",
"72484653123","2024-01-03T21:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","060,5,N,0051,5","03048,5,M,N","016093,5,N,5","+0106,5","+0039,5","10133,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02438,5,99,9","07,5,+03048,5,99,9",,"2,99,1,+02438,5,9","3,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9",,,,,,,,,,,"10115,5,09334,5",,,,,,,,,,,"MET10501/03/24 13:53:02 METAR KVGT 032153Z 06010KT 10SM SCT080 BKN100 11/04 A2987 RMK AO2 SLP133 T01060039 (SA)",
